0,1,2,3,4,5,6,7,8,9,10,11
29.719709396362305,29.66642189025879,31.99208831787109,32.15938186645508,32.56470489501953,34.81848907470703,34.459774017333984,35.027820587158196,36.387794494628906,38.94075012207031,40.932865142822266,26.7876033782959
29.640247344970703,29.6314640045166,31.99180603027344,32.14189910888672,32.55252456665039,34.77912139892578,34.45758819580078,35.11624526977539,36.46445846557617,38.87650680541992,40.87533950805664,27.29277610778809
29.63948059082031,29.635149002075195,32.00949859619141,32.13412475585937,32.551986694335945,34.785171508789055,34.35947799682617,35.18417358398437,36.5346565246582,38.48969268798828,39.9090461730957,27.60546875
29.61808204650879,29.600929260253906,31.96466636657715,32.11817169189453,32.531951904296875,34.77399063110352,34.335960388183594,35.007537841796875,36.44541549682617,38.46589279174805,40.074031829833984,27.544904708862305
29.706098556518555,29.65035057067871,32.000930786132805,32.14210891723633,32.53048324584961,34.802886962890625,34.26132583618164,34.95585250854492,36.35513305664063,38.281394958496094,39.60105895996094,28.07418441772461
29.63209724426269,29.63950538635254,32.00200653076172,32.125076293945305,32.534637451171875,34.779979705810554,34.185436248779304,34.86439895629883,36.42489242553711,38.56420516967773,40.22346115112305,27.436397552490234
29.674978256225586,29.64145851135254,31.99918937683105,32.14004898071289,32.54235076904297,34.803131103515625,34.23983383178711,34.866744995117195,36.32019805908203,38.61500930786133,40.43552780151367,27.259754180908203
29.6987361907959,29.65874290466309,32.006290435791016,32.14826202392578,32.554210662841804,34.793556213378906,34.17764663696289,34.756591796875,36.10925674438477,38.13048934936523,40.0068588256836,27.211605072021484
29.742244720458984,29.673038482666016,32.005481719970696,32.16158676147461,32.54844284057617,34.802417755126946,34.187957763671875,34.746017456054695,36.31172180175781,38.71537780761719,41.019378662109375,26.85997009277344
29.71592712402344,29.6718692779541,32.00687026977539,32.17145538330078,32.572715759277344,34.80803680419922,34.12813949584961,34.77980422973633,36.334938049316406,38.78446578979492,41.2403564453125,26.70676422119141
29.85899353027344,29.744163513183594,32.02598190307617,32.189159393310554,32.57388687133789,34.829513549804695,34.155654907226555,34.919082641601555,36.29108428955078,38.510032653808594,40.436920166015625,27.3808536529541
29.59094619750977,29.59554672241211,31.98422431945801,32.10916519165039,32.51747512817383,34.77864456176758,34.23638916015625,34.93838882446289,36.35179901123047,38.60078048706055,40.41275024414063,27.251598358154297
29.628122329711914,29.619739532470703,31.98740005493164,32.131847381591804,32.55709457397461,34.795074462890625,34.20574188232422,35.024593353271484,36.41175842285156,38.52786254882813,40.07874298095703,27.67556381225586
29.763601303100586,29.685550689697266,32.00768280029297,32.169246673583984,32.568416595458984,34.82097625732422,34.19147109985352,34.92395782470703,36.42854690551758,38.59722137451172,40.25263595581055,27.40079689025879
29.68850898742676,29.670244216918945,32.010555267333984,32.163650512695305,32.57461929321289,34.810230255126946,34.236515045166016,35.063343048095696,36.48997116088867,38.66039657592773,40.94153594970703,26.994611740112305
29.618152618408203,29.623151779174805,31.98478126525879,32.122589111328125,32.54955291748047,34.77239227294922,34.184215545654304,34.915725708007805,36.28544235229492,38.40971374511719,39.95049285888672,27.269968032836914
29.65925025939941,29.647205352783203,32.00653839111328,32.154327392578125,32.56908416748047,34.797306060791016,34.21146774291992,34.95800018310547,36.338714599609375,38.718936920166016,40.86417007446289,27.08111953735352
29.561954498291016,29.583030700683594,31.97432518005371,32.09945678710937,32.520397186279304,34.754425048828125,34.22638702392578,35.021759033203125,36.387393951416016,38.64056015014648,40.44559097290039,27.067758560180664
29.72482109069824,29.68171119689941,32.018478393554695,32.175567626953125,32.577911376953125,34.81264114379883,34.190185546875,35.000289916992195,36.33513641357422,38.775962829589844,41.0607795715332,27.12394714355469
29.708335876464844,29.6669864654541,32.01097869873047,32.15681838989258,32.565364837646484,34.802688598632805,34.19336700439453,35.160476684570305,36.55290222167969,38.66560363769531,39.95232391357422,27.495450973510746
29.6032657623291,29.591691970825195,31.95814514160156,32.105113983154304,32.52472305297852,34.789596557617195,34.26131820678711,35.18727111816406,36.46989440917969,38.56896591186523,40.52998733520508,27.32363700866699
29.562583923339844,29.58784484863281,31.99955749511719,32.12639617919922,32.532684326171875,34.77467727661133,34.25843048095703,35.19762420654297,36.51265335083008,38.576961517333984,40.36840057373047,27.64435768127441
29.75843811035156,29.6943302154541,32.00057983398437,32.17329788208008,32.56891632080078,34.817840576171875,34.202014923095696,35.01473617553711,36.38261032104492,38.31216430664063,39.38887023925781,28.108177185058594
29.83133316040039,29.73556137084961,32.032413482666016,32.20106887817383,32.58285140991211,34.83008575439453,34.194103240966804,35.0186767578125,36.40042114257813,38.54645919799805,39.870689392089844,27.620418548583984
29.73019027709961,29.6711368560791,31.986188888549805,32.14852523803711,32.55418014526367,34.80252456665039,34.22318649291992,35.16060256958008,36.49182510375977,38.245208740234375,39.34425735473633,28.11956787109375
29.657405853271484,29.646345138549805,31.99665260314941,32.14944839477539,32.55747604370117,34.79256820678711,34.22570037841797,35.04950714111328,36.45247650146485,38.25516128540039,39.5863037109375,27.94294166564941
29.652814865112305,29.62239074707031,31.99189758300781,32.13096237182617,32.52694702148437,34.77469253540039,34.21736526489258,35.08176422119141,36.50605010986328,38.34536743164063,39.5567626953125,27.784334182739247
29.8411808013916,29.73344421386719,32.035110473632805,32.19935989379883,32.573959350585945,34.855403900146484,34.22455596923828,35.043636322021484,36.46044158935547,38.76197814941406,40.82063293457031,27.1171817779541
29.70619964599609,29.65255928039551,31.99734878540039,32.14323043823242,32.554187774658196,34.79669570922852,34.21469497680664,35.041004180908196,36.50019836425781,38.64472198486328,40.26715850830078,27.19931221008301
29.69144058227539,29.665945053100586,32.00931167602539,32.15766143798828,32.56595993041992,34.797664642333984,34.274547576904304,35.18716812133789,36.64391708374024,38.57980346679688,39.791603088378906,27.79475402832031
29.73589134216309,29.67629623413086,32.00006866455078,32.15104293823242,32.55480194091797,34.80233383178711,34.265857696533196,35.263771057128906,36.710548400878906,38.40028762817383,39.87687683105469,28.00821876525879
