0,1,2,3,4,5,6,7,8,9,10,11
30.63570213317871,29.995174407958984,32.18521499633789,32.41946792602539,32.62349319458008,34.834774017333984,34.840087890625,35.154598236083984,36.74964141845703,39.12553405761719,41.08104705810547,27.664445877075195
30.88663482666016,29.92918968200684,32.187576293945305,32.650390625,32.818737030029304,34.53398895263672,34.434749603271484,35.08995819091797,36.412200927734375,38.47266387939453,40.38186645507813,28.09354019165039
31.064319610595703,30.088361740112305,32.23998641967773,32.701385498046875,32.882980346679695,34.59969711303711,34.15709686279297,34.94127655029297,36.298187255859375,38.141990661621094,39.46293258666992,28.35084724426269
31.0679931640625,30.11110115051269,32.28235626220703,32.77392578125,32.833694458007805,34.45977020263672,34.2340087890625,35.12171173095703,36.324310302734375,38.11177444458008,39.86311340332031,28.24460601806641
31.17085266113281,30.0996036529541,32.25838088989258,32.708553314208984,32.843856811523445,34.427810668945305,34.21268081665039,35.04197311401367,36.16453170776367,37.85403060913086,39.23295593261719,28.8266544342041
31.13797378540039,30.196762084960927,32.46011734008789,32.94122695922852,32.978321075439446,34.56680679321289,34.376453399658196,35.15192031860352,36.30302047729492,38.01923370361328,39.46517562866211,28.48981857299805
30.76236343383789,30.045101165771484,32.39349365234375,32.838191986083984,32.86220550537109,34.41912078857422,34.234458923339844,35.088943481445305,36.27141571044922,37.92936706542969,39.17255401611328,28.43093490600586
31.014558792114247,30.222883224487305,32.533554077148445,32.938770294189446,32.865509033203125,34.503353118896484,34.262115478515625,35.14645004272461,36.22722244262695,37.85585403442383,39.15082931518555,28.317365646362305
31.05353164672852,30.263660430908203,32.57587432861328,32.92334747314453,32.82403945922852,34.547664642333984,34.261035919189446,35.09577178955078,36.3276252746582,37.933441162109375,39.38912963867188,28.5791015625
31.101318359375,30.35214424133301,32.680126190185554,33.0067138671875,32.74417495727539,34.42144775390625,34.104248046875,35.12778854370117,36.48328399658203,38.039161682128906,39.2962532043457,28.580677032470703
31.238525390625,30.40876197814941,32.578487396240234,33.02985382080078,32.930908203125,34.44002151489258,34.150585174560554,35.052932739257805,36.33778762817383,37.88195037841797,39.19967269897461,28.4866886138916
30.97611999511719,30.193708419799805,32.54423141479492,33.09783172607422,33.017120361328125,34.504959106445305,34.25762939453125,35.17400360107422,36.46604537963867,38.10823822021485,39.280860900878906,28.39253234863281
30.93731689453125,30.12945938110352,32.48003387451172,33.011661529541016,32.94968795776367,34.453784942626946,34.092517852783196,35.092647552490234,36.24312973022461,37.86788940429688,38.9687385559082,28.46319961547852
30.78450012207031,30.10954284667969,32.434425354003906,33.052490234375,33.05408477783203,34.591243743896484,34.2513427734375,35.291114807128906,36.422264099121094,38.10905456542969,39.333763122558594,28.74282455444336
30.214111328125,29.726228713989247,32.25363922119141,32.858749389648445,32.84206008911133,34.61492919921875,34.279556274414055,35.21833801269531,36.507713317871094,38.29915618896485,39.61104965209961,28.66983985900879
